date,district,bio_total,bio_age_5_17,bio_age_17_,age_5_ratio,age_17_ratio,dependency_ratio
2024-09-09,Perambalur,3319,1211,2108,0.3649,0.6351,0.3959
2024-09-16,Perambalur,3326,1221,2105,0.3671,0.6329,0.3976
2024-09-23,Perambalur,3314,1227,2087,0.3702,0.6298,0.3989
2024-09-30,Perambalur,3310,1237,2073,0.3737,0.6263,0.3997
2024-10-07,Perambalur,3271,1235,2036,0.3776,0.6224,0.4
2024-10-14,Perambalur,3254,1242,2012,0.3817,0.6183,0.3998
2024-10-21,Perambalur,3239,1249,1990,0.3856,0.6144,0.399
2024-10-28,Perambalur,3208,1248,1960,0.389,0.611,0.3978
2024-11-04,Perambalur,3181,1247,1934,0.392,0.608,0.3961
2024-11-11,Perambalur,3152,1242,1910,0.394,0.606,0.394
2024-11-18,Perambalur,3172,1254,1918,0.3953,0.6047,0.3915
2024-11-25,Perambalur,3213,1272,1941,0.3959,0.6041,0.3887
2024-12-02,Perambalur,3255,1287,1968,0.3954,0.6046,0.3858
2024-12-09,Perambalur,3301,1300,2001,0.3938,0.6062,0.3826
2024-12-16,Perambalur,3323,1301,2022,0.3915,0.6085,0.3794
2024-12-23,Perambalur,3346,1300,2046,0.3885,0.6115,0.3762
2024-12-30,Perambalur,3383,1302,2081,0.3849,0.6151,0.3731
2025-01-06,Perambalur,3365,1282,2083,0.381,0.619,0.3702
2025-01-13,Perambalur,3366,1269,2097,0.377,0.623,0.3675
2025-01-20,Perambalur,3338,1245,2093,0.373,0.627,0.3652
2025-01-27,Perambalur,3328,1230,2098,0.3696,0.6304,0.3632
2025-02-03,Perambalur,3303,1211,2092,0.3666,0.6334,0.3617
2025-02-10,Perambalur,3308,1206,2102,0.3646,0.6354,0.3606
2025-02-17,Perambalur,3283,1192,2091,0.3631,0.6369,0.3601
2025-02-24,Perambalur,3291,1194,2097,0.3628,0.6372,0.3601
2025-03-03,Perambalur,3298,1198,2100,0.3633,0.6367,0.3605
2025-03-10,Perambalur,3303,1205,2098,0.3648,0.6352,0.3615
2025-03-17,Perambalur,3339,1226,2113,0.3672,0.6328,0.363
2025-03-24,Perambalur,3350,1240,2110,0.3701,0.6299,0.3649
2025-03-31,Perambalur,3325,1243,2082,0.3738,0.6262,0.3672
2025-04-07,Perambalur,3275,1237,2038,0.3777,0.6223,0.3698
2025-04-14,Perambalur,3265,1246,2019,0.3816,0.6184,0.3727
2025-04-21,Perambalur,3229,1245,1984,0.3856,0.6144,0.3758
2025-04-28,Perambalur,3206,1247,1959,0.389,0.611,0.379
2025-05-05,Perambalur,3219,1262,1957,0.392,0.608,0.3822
2025-05-12,Perambalur,3235,1275,1960,0.3941,0.6059,0.3854
2025-05-19,Perambalur,3257,1288,1969,0.3955,0.6045,0.3884
2025-05-26,Perambalur,3259,1290,1969,0.3958,0.6042,0.3912
2025-06-02,Perambalur,3292,1301,1991,0.3952,0.6048,0.3937
2025-06-09,Perambalur,3336,1314,2022,0.3939,0.6061,0.3959
2025-06-16,Perambalur,3346,1310,2036,0.3915,0.6085,0.3976
2025-06-23,Perambalur,3351,1302,2049,0.3885,0.6115,0.3989
2024-01-01,Theni,3521,1335,2186,0.3792,0.6208,0.4
2024-01-08,Theni,3534,1326,2208,0.3752,0.6248,0.3997
2024-01-15,Theni,3536,1314,2222,0.3716,0.6284,0.3989
2024-01-22,Theni,3538,1303,2235,0.3683,0.6317,0.3977
2024-01-29,Theni,3493,1277,2216,0.3656,0.6344,0.3959
2024-02-05,Theni,3499,1273,2226,0.3638,0.6362,0.3938
2024-02-12,Theni,3497,1269,2228,0.3629,0.6371,0.3913
2024-02-19,Theni,3486,1265,2221,0.3629,0.6371,0.3885
2024-02-26,Theni,3512,1278,2234,0.3639,0.6361,0.3855
2024-03-04,Theni,3535,1293,2242,0.3658,0.6342,0.3823
2024-03-11,Theni,3547,1307,2240,0.3685,0.6315,0.3791
2024-03-18,Theni,3533,1313,2220,0.3716,0.6284,0.3759
2024-03-25,Theni,3556,1335,2221,0.3754,0.6246,0.3728
2024-04-01,Theni,3537,1342,2195,0.3794,0.6206,0.3699
2024-04-08,Theni,3514,1347,2167,0.3833,0.6167,0.3673
2024-04-15,Theni,3495,1353,2142,0.3871,0.6129,0.365
2024-04-22,Theni,3445,1345,2100,0.3904,0.6096,0.3631
2024-04-29,Theni,3437,1351,2086,0.3931,0.6069,0.3616
2024-05-06,Theni,3454,1364,2090,0.3949,0.6051,0.3606
2024-05-13,Theni,3457,1368,2089,0.3957,0.6043,0.3601
2024-05-20,Theni,3459,1369,2090,0.3958,0.6042,0.3601
2024-05-27,Theni,3498,1381,2117,0.3948,0.6052,0.3606
2024-06-03,Theni,3551,1395,2156,0.3928,0.6072,0.3616
2024-06-10,Theni,3591,1401,2190,0.3901,0.6099,0.3631
2024-06-17,Theni,3582,1386,2196,0.3869,0.6131,0.3651
2024-06-24,Theni,3573,1369,2204,0.3832,0.6168,0.3674
2024-07-01,Theni,3606,1367,2239,0.3791,0.6209,0.3701
2024-07-08,Theni,3601,1351,2250,0.3752,0.6248,0.373
2024-07-15,Theni,3584,1331,2253,0.3714,0.6286,0.3761
2024-07-22,Theni,3563,1312,2251,0.3682,0.6318,0.3793
2024-07-29,Theni,3594,1314,2280,0.3656,0.6344,0.3825
2024-08-05,Theni,3583,1303,2280,0.3637,0.6363,0.3856
2024-08-12,Theni,3583,1300,2283,0.3628,0.6372,0.3886
2024-08-19,Theni,3607,1309,2298,0.3629,0.6371,0.3914
2024-08-26,Theni,3627,1320,2307,0.3639,0.6361,0.3939
2024-09-02,Theni,3641,1332,2309,0.3658,0.6342,0.396
2024-09-09,Theni,3662,1349,2313,0.3684,0.6316,0.3977
2024-09-16,Theni,3656,1359,2297,0.3717,0.6283,0.399
2024-09-23,Theni,3635,1365,2270,0.3755,0.6245,0.3998
2024-09-30,Theni,3588,1361,2227,0.3793,0.6207,0.4
2024-10-07,Theni,3581,1373,2208,0.3834,0.6166,0.3997
2024-10-14,Theni,3556,1377,2179,0.3872,0.6128,0.3989
2024-10-21,Theni,3533,1379,2154,0.3903,0.6097,0.3977
2024-10-28,Theni,3536,1390,2146,0.3931,0.6069,0.3959
2024-11-04,Theni,3503,1383,2120,0.3948,0.6052,0.3938
2024-11-11,Theni,3499,1385,2114,0.3958,0.6042,0.3913
2024-11-18,Theni,3532,1398,2134,0.3958,0.6042,0.3885
2024-11-25,Theni,3536,1396,2140,0.3948,0.6052,0.3855
2024-12-02,Theni,3553,1396,2157,0.3929,0.6071,0.3823
2024-12-09,Theni,3642,1421,2221,0.3902,0.6098,0.3791
2024-12-16,Theni,3661,1416,2245,0.3868,0.6132,0.3759
2024-12-23,Theni,3675,1408,2267,0.3831,0.6169,0.3728
2024-12-30,Theni,3682,1396,2286,0.3791,0.6209,0.3699
2025-01-06,Theni,3677,1380,2297,0.3753,0.6247,0.3673
2025-01-13,Theni,3679,1367,2312,0.3716,0.6284,0.365
2025-01-20,Theni,3630,1337,2293,0.3683,0.6317,0.3631
2025-01-27,Theni,3616,1322,2294,0.3656,0.6344,0.3616
2025-02-03,Theni,3587,1305,2282,0.3638,0.6362,0.3606
2025-02-10,Theni,3585,1301,2284,0.3629,0.6371,0.3601
2025-02-17,Theni,3618,1313,2305,0.3629,0.6371,0.3601
2025-02-24,Theni,3619,1317,2302,0.3639,0.6361,0.3606
2025-03-03,Theni,3619,1324,2295,0.3658,0.6342,0.3616
2025-03-10,Theni,3664,1350,2314,0.3684,0.6316,0.3631
2025-03-17,Theni,3636,1352,2284,0.3718,0.6282,0.3651
2025-03-24,Theni,3595,1350,2245,0.3755,0.6245,0.3674
2025-03-31,Theni,3605,1368,2237,0.3795,0.6205,0.3701
2025-04-07,Theni,3600,1380,2220,0.3833,0.6167,0.373
2025-04-14,Theni,3599,1393,2206,0.3871,0.6129,0.3761
2025-04-21,Theni,3600,1405,2195,0.3903,0.6097,0.3793
2025-04-28,Theni,3552,1396,2156,0.393,0.607,0.3825
2025-05-05,Theni,3556,1404,2152,0.3948,0.6052,0.3856
2025-05-12,Theni,3558,1408,2150,0.3957,0.6043,0.3886
2025-05-19,Theni,3551,1405,2146,0.3957,0.6043,0.3914
2025-05-26,Theni,3569,1409,2160,0.3948,0.6052,0.3939
2025-06-02,Theni,3609,1418,2191,0.3929,0.6071,0.396
2025-06-09,Theni,3640,1420,2220,0.3901,0.6099,0.3977
2025-06-16,Theni,3711,1436,2275,0.387,0.613,0.399
2025-06-23,Theni,3714,1423,2291,0.3831,0.6169,0.3998
